train_stage3_LOL PSNR: 27.8279, SSIM: 0.8790, 1_PSNR: 27.5758, 1_SSIM: 0.8781, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.6935, SSIM: 0.8777, 1_PSNR: 27.4234, 1_SSIM: 0.8770, LPIPS: 0.0837
train_stage3_LOL PSNR: 27.6389, SSIM: 0.8791, 1_PSNR: 27.4370, 1_SSIM: 0.8783, LPIPS: 0.0851
train_stage3_LOL PSNR: 27.6976, SSIM: 0.8791, 1_PSNR: 27.4620, 1_SSIM: 0.8782, LPIPS: 0.0829
train_stage3_LOL PSNR: 27.7052, SSIM: 0.8814, 1_PSNR: 27.4471, 1_SSIM: 0.8803, LPIPS: 0.0790
train_stage3_LOL PSNR: 27.8096, SSIM: 0.8804, 1_PSNR: 27.5777, 1_SSIM: 0.8794, LPIPS: 0.0783
train_stage3_LOL PSNR: 27.4407, SSIM: 0.8779, 1_PSNR: 27.2324, 1_SSIM: 0.8771, LPIPS: 0.0866
train_stage3_LOL PSNR: 27.5581, SSIM: 0.8775, 1_PSNR: 27.3313, 1_SSIM: 0.8768, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.7880, SSIM: 0.8809, 1_PSNR: 27.5167, 1_SSIM: 0.8798, LPIPS: 0.0822
train_stage3_LOL PSNR: 27.6732, SSIM: 0.8784, 1_PSNR: 27.4495, 1_SSIM: 0.8777, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.7214, SSIM: 0.8795, 1_PSNR: 27.4678, 1_SSIM: 0.8786, LPIPS: 0.0821
train_stage3_LOL PSNR: 27.6882, SSIM: 0.8799, 1_PSNR: 27.4539, 1_SSIM: 0.8793, LPIPS: 0.0839
train_stage3_LOL PSNR: 27.8243, SSIM: 0.8806, 1_PSNR: 27.5678, 1_SSIM: 0.8797, LPIPS: 0.0828
train_stage3_LOL PSNR: 27.5318, SSIM: 0.8794, 1_PSNR: 27.3139, 1_SSIM: 0.8786, LPIPS: 0.0825
train_stage3_LOL PSNR: 27.7516, SSIM: 0.8801, 1_PSNR: 27.4880, 1_SSIM: 0.8791, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.7579, SSIM: 0.8798, 1_PSNR: 27.5065, 1_SSIM: 0.8789, LPIPS: 0.0796
train_stage3_LOL PSNR: 27.6095, SSIM: 0.8807, 1_PSNR: 27.3862, 1_SSIM: 0.8797, LPIPS: 0.0828
train_stage3_LOL PSNR: 27.6391, SSIM: 0.8786, 1_PSNR: 27.4098, 1_SSIM: 0.8779, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.7688, SSIM: 0.8833, 1_PSNR: 27.4858, 1_SSIM: 0.8822, LPIPS: 0.0800
train_stage3_LOL PSNR: 27.9037, SSIM: 0.8801, 1_PSNR: 27.6621, 1_SSIM: 0.8791, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.5981, SSIM: 0.8781, 1_PSNR: 27.3455, 1_SSIM: 0.8776, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.7364, SSIM: 0.8796, 1_PSNR: 27.5129, 1_SSIM: 0.8786, LPIPS: 0.0818
train_stage3_LOL PSNR: 27.6836, SSIM: 0.8784, 1_PSNR: 27.4407, 1_SSIM: 0.8775, LPIPS: 0.0815
train_stage3_LOL PSNR: 27.7898, SSIM: 0.8786, 1_PSNR: 27.5539, 1_SSIM: 0.8776, LPIPS: 0.0785
train_stage3_LOL PSNR: 27.6124, SSIM: 0.8790, 1_PSNR: 27.3776, 1_SSIM: 0.8780, LPIPS: 0.0845
train_stage3_LOL PSNR: 27.7474, SSIM: 0.8807, 1_PSNR: 27.4535, 1_SSIM: 0.8798, LPIPS: 0.0806
train_stage3_LOL PSNR: 27.6672, SSIM: 0.8778, 1_PSNR: 27.4263, 1_SSIM: 0.8772, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.4359, SSIM: 0.8772, 1_PSNR: 27.2379, 1_SSIM: 0.8764, LPIPS: 0.0873
train_stage3_LOL PSNR: 27.7815, SSIM: 0.8806, 1_PSNR: 27.5148, 1_SSIM: 0.8796, LPIPS: 0.0805
train_stage3_LOL PSNR: 27.7878, SSIM: 0.8809, 1_PSNR: 27.5335, 1_SSIM: 0.8800, LPIPS: 0.0823
train_stage3_LOL PSNR: 27.8087, SSIM: 0.8788, 1_PSNR: 27.5246, 1_SSIM: 0.8780, LPIPS: 0.0825
train_stage3_LOL PSNR: 27.6068, SSIM: 0.8781, 1_PSNR: 27.3785, 1_SSIM: 0.8770, LPIPS: 0.0857
train_stage3_LOL PSNR: 27.8667, SSIM: 0.8793, 1_PSNR: 27.6047, 1_SSIM: 0.8784, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.7038, SSIM: 0.8787, 1_PSNR: 27.4687, 1_SSIM: 0.8778, LPIPS: 0.0844
train_stage3_LOL PSNR: 27.8682, SSIM: 0.8797, 1_PSNR: 27.6237, 1_SSIM: 0.8788, LPIPS: 0.0782
train_stage3_LOL PSNR: 27.8042, SSIM: 0.8791, 1_PSNR: 27.5442, 1_SSIM: 0.8783, LPIPS: 0.0834
train_stage3_LOL PSNR: 27.8354, SSIM: 0.8804, 1_PSNR: 27.5910, 1_SSIM: 0.8794, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.7989, SSIM: 0.8801, 1_PSNR: 27.5540, 1_SSIM: 0.8793, LPIPS: 0.0830
train_stage3_LOL PSNR: 27.9616, SSIM: 0.8801, 1_PSNR: 27.7098, 1_SSIM: 0.8794, LPIPS: 0.0763
train_stage3_LOL PSNR: 27.3523, SSIM: 0.8799, 1_PSNR: 27.1370, 1_SSIM: 0.8791, LPIPS: 0.0870
train_stage3_LOL PSNR: 27.6047, SSIM: 0.8790, 1_PSNR: 27.3507, 1_SSIM: 0.8779, LPIPS: 0.0835
train_stage3_LOL PSNR: 27.6599, SSIM: 0.8780, 1_PSNR: 27.4318, 1_SSIM: 0.8770, LPIPS: 0.0854
train_stage3_LOL PSNR: 27.6482, SSIM: 0.8784, 1_PSNR: 27.3969, 1_SSIM: 0.8776, LPIPS: 0.0824
train_stage3_LOL PSNR: 27.4244, SSIM: 0.8791, 1_PSNR: 27.2289, 1_SSIM: 0.8782, LPIPS: 0.0856
train_stage3_LOL PSNR: 27.6387, SSIM: 0.8790, 1_PSNR: 27.4056, 1_SSIM: 0.8781, LPIPS: 0.0828
train_stage3_LOL PSNR: 27.7894, SSIM: 0.8803, 1_PSNR: 27.5514, 1_SSIM: 0.8793, LPIPS: 0.0783
train_stage3_LOL PSNR: 27.7047, SSIM: 0.8800, 1_PSNR: 27.4288, 1_SSIM: 0.8790, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.6698, SSIM: 0.8780, 1_PSNR: 27.3985, 1_SSIM: 0.8773, LPIPS: 0.0822
train_stage3_LOL PSNR: 27.6906, SSIM: 0.8801, 1_PSNR: 27.4618, 1_SSIM: 0.8792, LPIPS: 0.0832
train_stage3_LOL PSNR: 27.6601, SSIM: 0.8777, 1_PSNR: 27.4050, 1_SSIM: 0.8770, LPIPS: 0.0831
train_stage3_LOL PSNR: 27.7444, SSIM: 0.8799, 1_PSNR: 27.5044, 1_SSIM: 0.8790, LPIPS: 0.0825
train_stage3_LOL PSNR: 27.7003, SSIM: 0.8798, 1_PSNR: 27.4547, 1_SSIM: 0.8789, LPIPS: 0.0816
train_stage3_LOL PSNR: 27.8629, SSIM: 0.8793, 1_PSNR: 27.6241, 1_SSIM: 0.8785, LPIPS: 0.0780
train_stage3_LOL PSNR: 27.6259, SSIM: 0.8774, 1_PSNR: 27.3775, 1_SSIM: 0.8767, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.5303, SSIM: 0.8774, 1_PSNR: 27.3453, 1_SSIM: 0.8768, LPIPS: 0.0867
train_stage3_LOL PSNR: 27.6911, SSIM: 0.8792, 1_PSNR: 27.4342, 1_SSIM: 0.8782, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.7680, SSIM: 0.8800, 1_PSNR: 27.5423, 1_SSIM: 0.8791, LPIPS: 0.0788
train_stage3_LOL PSNR: 27.7951, SSIM: 0.8788, 1_PSNR: 27.5376, 1_SSIM: 0.8781, LPIPS: 0.0811
train_stage3_LOL PSNR: 27.7511, SSIM: 0.8790, 1_PSNR: 27.4966, 1_SSIM: 0.8784, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.8448, SSIM: 0.8788, 1_PSNR: 27.5965, 1_SSIM: 0.8780, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.6102, SSIM: 0.8779, 1_PSNR: 27.3857, 1_SSIM: 0.8772, LPIPS: 0.0867
train_stage3_LOL PSNR: 27.8524, SSIM: 0.8811, 1_PSNR: 27.5747, 1_SSIM: 0.8803, LPIPS: 0.0791
train_stage3_LOL PSNR: 27.8944, SSIM: 0.8811, 1_PSNR: 27.6506, 1_SSIM: 0.8802, LPIPS: 0.0796
train_stage3_LOL PSNR: 27.8690, SSIM: 0.8803, 1_PSNR: 27.6144, 1_SSIM: 0.8795, LPIPS: 0.0806
train_stage3_LOL PSNR: 27.8067, SSIM: 0.8803, 1_PSNR: 27.5606, 1_SSIM: 0.8796, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.9195, SSIM: 0.8813, 1_PSNR: 27.6618, 1_SSIM: 0.8805, LPIPS: 0.0795
train_stage3_LOL PSNR: 27.8971, SSIM: 0.8810, 1_PSNR: 27.6497, 1_SSIM: 0.8802, LPIPS: 0.0795
train_stage3_LOL PSNR: 27.8856, SSIM: 0.8808, 1_PSNR: 27.6203, 1_SSIM: 0.8800, LPIPS: 0.0806
train_stage3_LOL PSNR: 27.8151, SSIM: 0.8797, 1_PSNR: 27.5560, 1_SSIM: 0.8790, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.7495, SSIM: 0.8789, 1_PSNR: 27.4962, 1_SSIM: 0.8782, LPIPS: 0.0808
train_stage3_LOL PSNR: 27.7729, SSIM: 0.8793, 1_PSNR: 27.5424, 1_SSIM: 0.8785, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.8193, SSIM: 0.8799, 1_PSNR: 27.5767, 1_SSIM: 0.8790, LPIPS: 0.0805
train_stage3_LOL PSNR: 27.8317, SSIM: 0.8799, 1_PSNR: 27.5768, 1_SSIM: 0.8790, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.8114, SSIM: 0.8807, 1_PSNR: 27.5602, 1_SSIM: 0.8799, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.8336, SSIM: 0.8809, 1_PSNR: 27.5790, 1_SSIM: 0.8801, LPIPS: 0.0802
train_stage3_LOL PSNR: 27.8733, SSIM: 0.8808, 1_PSNR: 27.6144, 1_SSIM: 0.8800, LPIPS: 0.0792
train_stage3_LOL PSNR: 27.7826, SSIM: 0.8799, 1_PSNR: 27.5423, 1_SSIM: 0.8792, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.7725, SSIM: 0.8794, 1_PSNR: 27.5142, 1_SSIM: 0.8787, LPIPS: 0.0823
train_stage3_LOL PSNR: 27.8756, SSIM: 0.8808, 1_PSNR: 27.6168, 1_SSIM: 0.8799, LPIPS: 0.0805
train_stage3_LOL PSNR: 27.8648, SSIM: 0.8803, 1_PSNR: 27.6104, 1_SSIM: 0.8795, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.8202, SSIM: 0.8804, 1_PSNR: 27.5727, 1_SSIM: 0.8797, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.7676, SSIM: 0.8804, 1_PSNR: 27.5317, 1_SSIM: 0.8797, LPIPS: 0.0821
train_stage3_LOL PSNR: 27.8582, SSIM: 0.8809, 1_PSNR: 27.5886, 1_SSIM: 0.8801, LPIPS: 0.0805
train_stage3_LOL PSNR: 27.8619, SSIM: 0.8802, 1_PSNR: 27.5923, 1_SSIM: 0.8795, LPIPS: 0.0797
train_stage3_LOL PSNR: 27.8715, SSIM: 0.8796, 1_PSNR: 27.5979, 1_SSIM: 0.8790, LPIPS: 0.0795
train_stage3_LOL PSNR: 27.6966, SSIM: 0.8787, 1_PSNR: 27.4597, 1_SSIM: 0.8782, LPIPS: 0.0822
train_stage3_LOL PSNR: 27.6495, SSIM: 0.8792, 1_PSNR: 27.4331, 1_SSIM: 0.8786, LPIPS: 0.0833
train_stage3_LOL PSNR: 27.7821, SSIM: 0.8807, 1_PSNR: 27.5230, 1_SSIM: 0.8798, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.8066, SSIM: 0.8795, 1_PSNR: 27.5555, 1_SSIM: 0.8787, LPIPS: 0.0800
train_stage3_LOL PSNR: 27.6940, SSIM: 0.8784, 1_PSNR: 27.4591, 1_SSIM: 0.8777, LPIPS: 0.0808
train_stage3_LOL PSNR: 27.7206, SSIM: 0.8785, 1_PSNR: 27.4748, 1_SSIM: 0.8778, LPIPS: 0.0808
train_stage3_LOL PSNR: 27.8173, SSIM: 0.8798, 1_PSNR: 27.5738, 1_SSIM: 0.8789, LPIPS: 0.0801
train_stage3_LOL PSNR: 27.7634, SSIM: 0.8793, 1_PSNR: 27.5253, 1_SSIM: 0.8784, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.7667, SSIM: 0.8786, 1_PSNR: 27.5172, 1_SSIM: 0.8779, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.8236, SSIM: 0.8799, 1_PSNR: 27.5751, 1_SSIM: 0.8791, LPIPS: 0.0808
train_stage3_LOL PSNR: 27.8384, SSIM: 0.8811, 1_PSNR: 27.5809, 1_SSIM: 0.8803, LPIPS: 0.0798
train_stage3_LOL PSNR: 27.7297, SSIM: 0.8803, 1_PSNR: 27.5137, 1_SSIM: 0.8795, LPIPS: 0.0816
train_stage3_LOL PSNR: 27.7029, SSIM: 0.8794, 1_PSNR: 27.4735, 1_SSIM: 0.8786, LPIPS: 0.0820
train_stage3_LOL PSNR: 27.7919, SSIM: 0.8795, 1_PSNR: 27.5266, 1_SSIM: 0.8787, LPIPS: 0.0806
train_stage3_LOL PSNR: 27.8108, SSIM: 0.8798, 1_PSNR: 27.5651, 1_SSIM: 0.8790, LPIPS: 0.0802
train_stage3_LOL PSNR: 27.8090, SSIM: 0.8805, 1_PSNR: 27.5905, 1_SSIM: 0.8796, LPIPS: 0.0799
train_stage3_LOL PSNR: 27.7902, SSIM: 0.8800, 1_PSNR: 27.5767, 1_SSIM: 0.8791, LPIPS: 0.0803
train_stage3_LOL PSNR: 27.7426, SSIM: 0.8790, 1_PSNR: 27.5166, 1_SSIM: 0.8783, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.8016, SSIM: 0.8791, 1_PSNR: 27.5596, 1_SSIM: 0.8784, LPIPS: 0.0796
train_stage3_LOL PSNR: 27.8763, SSIM: 0.8799, 1_PSNR: 27.6240, 1_SSIM: 0.8792, LPIPS: 0.0789
train_stage3_LOL PSNR: 27.8695, SSIM: 0.8807, 1_PSNR: 27.6176, 1_SSIM: 0.8798, LPIPS: 0.0796
train_stage3_LOL PSNR: 27.8922, SSIM: 0.8795, 1_PSNR: 27.6370, 1_SSIM: 0.8786, LPIPS: 0.0795
train_stage3_LOL PSNR: 27.7733, SSIM: 0.8784, 1_PSNR: 27.5414, 1_SSIM: 0.8777, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.5046, SSIM: 0.8766, 1_PSNR: 27.3231, 1_SSIM: 0.8761, LPIPS: 0.0848
train_stage3_LOL PSNR: 27.6864, SSIM: 0.8778, 1_PSNR: 27.4584, 1_SSIM: 0.8772, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.7989, SSIM: 0.8787, 1_PSNR: 27.5409, 1_SSIM: 0.8779, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.7931, SSIM: 0.8784, 1_PSNR: 27.5566, 1_SSIM: 0.8776, LPIPS: 0.0800
train_stage3_LOL PSNR: 27.7389, SSIM: 0.8783, 1_PSNR: 27.5210, 1_SSIM: 0.8776, LPIPS: 0.0818
train_stage3_LOL PSNR: 27.7327, SSIM: 0.8787, 1_PSNR: 27.5131, 1_SSIM: 0.8780, LPIPS: 0.0822
train_stage3_LOL PSNR: 27.7588, SSIM: 0.8790, 1_PSNR: 27.5217, 1_SSIM: 0.8782, LPIPS: 0.0816
train_stage3_LOL PSNR: 27.8195, SSIM: 0.8793, 1_PSNR: 27.5714, 1_SSIM: 0.8784, LPIPS: 0.0818
train_stage3_LOL PSNR: 27.8167, SSIM: 0.8793, 1_PSNR: 27.5731, 1_SSIM: 0.8784, LPIPS: 0.0818
train_stage3_LOL PSNR: 27.7721, SSIM: 0.8794, 1_PSNR: 27.5595, 1_SSIM: 0.8785, LPIPS: 0.0828
train_stage3_LOL PSNR: 27.6767, SSIM: 0.8783, 1_PSNR: 27.4806, 1_SSIM: 0.8777, LPIPS: 0.0830
train_stage3_LOL PSNR: 27.7092, SSIM: 0.8783, 1_PSNR: 27.4632, 1_SSIM: 0.8776, LPIPS: 0.0832
train_stage3_LOL PSNR: 27.8282, SSIM: 0.8796, 1_PSNR: 27.5879, 1_SSIM: 0.8788, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.8700, SSIM: 0.8801, 1_PSNR: 27.6397, 1_SSIM: 0.8793, LPIPS: 0.0799
train_stage3_LOL PSNR: 27.8110, SSIM: 0.8793, 1_PSNR: 27.5782, 1_SSIM: 0.8786, LPIPS: 0.0812
train_stage3_LOL PSNR: 27.7569, SSIM: 0.8787, 1_PSNR: 27.5327, 1_SSIM: 0.8781, LPIPS: 0.0811
train_stage3_LOL PSNR: 27.9471, SSIM: 0.8800, 1_PSNR: 27.7116, 1_SSIM: 0.8792, LPIPS: 0.0774
train_stage3_LOL PSNR: 27.9778, SSIM: 0.8804, 1_PSNR: 27.7393, 1_SSIM: 0.8795, LPIPS: 0.0759
train_stage3_LOL PSNR: 27.9671, SSIM: 0.8804, 1_PSNR: 27.7319, 1_SSIM: 0.8796, LPIPS: 0.0769
train_stage3_LOL PSNR: 27.8100, SSIM: 0.8796, 1_PSNR: 27.5933, 1_SSIM: 0.8788, LPIPS: 0.0807
train_stage3_LOL PSNR: 27.7283, SSIM: 0.8789, 1_PSNR: 27.5207, 1_SSIM: 0.8782, LPIPS: 0.0828
train_stage3_LOL PSNR: 27.7909, SSIM: 0.8794, 1_PSNR: 27.5677, 1_SSIM: 0.8785, LPIPS: 0.0815
train_stage3_LOL PSNR: 27.8311, SSIM: 0.8798, 1_PSNR: 27.5995, 1_SSIM: 0.8789, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.7270, SSIM: 0.8788, 1_PSNR: 27.5074, 1_SSIM: 0.8782, LPIPS: 0.0827
train_stage3_LOL PSNR: 27.7030, SSIM: 0.8784, 1_PSNR: 27.4733, 1_SSIM: 0.8779, LPIPS: 0.0835
train_stage3_LOL PSNR: 27.8905, SSIM: 0.8802, 1_PSNR: 27.6513, 1_SSIM: 0.8794, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.9175, SSIM: 0.8804, 1_PSNR: 27.6753, 1_SSIM: 0.8795, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.8680, SSIM: 0.8804, 1_PSNR: 27.6196, 1_SSIM: 0.8795, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.8803, SSIM: 0.8804, 1_PSNR: 27.6209, 1_SSIM: 0.8796, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.9116, SSIM: 0.8811, 1_PSNR: 27.6550, 1_SSIM: 0.8804, LPIPS: 0.0799
train_stage3_LOL PSNR: 27.9466, SSIM: 0.8818, 1_PSNR: 27.6981, 1_SSIM: 0.8810, LPIPS: 0.0789
train_stage3_LOL PSNR: 27.9369, SSIM: 0.8813, 1_PSNR: 27.6727, 1_SSIM: 0.8805, LPIPS: 0.0798
train_stage3_LOL PSNR: 27.8775, SSIM: 0.8797, 1_PSNR: 27.6129, 1_SSIM: 0.8789, LPIPS: 0.0802
train_stage3_LOL PSNR: 27.8793, SSIM: 0.8796, 1_PSNR: 27.6093, 1_SSIM: 0.8788, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.9051, SSIM: 0.8807, 1_PSNR: 27.6443, 1_SSIM: 0.8799, LPIPS: 0.0802
train_stage3_LOL PSNR: 27.7891, SSIM: 0.8791, 1_PSNR: 27.5613, 1_SSIM: 0.8784, LPIPS: 0.0824
train_stage3_LOL PSNR: 27.6801, SSIM: 0.8778, 1_PSNR: 27.4489, 1_SSIM: 0.8773, LPIPS: 0.0832
train_stage3_LOL PSNR: 27.8165, SSIM: 0.8791, 1_PSNR: 27.5572, 1_SSIM: 0.8784, LPIPS: 0.0812
train_stage3_LOL PSNR: 27.8979, SSIM: 0.8798, 1_PSNR: 27.6406, 1_SSIM: 0.8789, LPIPS: 0.0791
train_stage3_LOL PSNR: 27.8759, SSIM: 0.8800, 1_PSNR: 27.6317, 1_SSIM: 0.8791, LPIPS: 0.0799
train_stage3_LOL PSNR: 27.7694, SSIM: 0.8788, 1_PSNR: 27.5380, 1_SSIM: 0.8782, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.7703, SSIM: 0.8788, 1_PSNR: 27.5383, 1_SSIM: 0.8782, LPIPS: 0.0823
train_stage3_LOL PSNR: 27.8364, SSIM: 0.8797, 1_PSNR: 27.5945, 1_SSIM: 0.8789, LPIPS: 0.0822
train_stage3_LOL PSNR: 27.8180, SSIM: 0.8796, 1_PSNR: 27.5782, 1_SSIM: 0.8788, LPIPS: 0.0831
train_stage3_LOL PSNR: 27.8074, SSIM: 0.8791, 1_PSNR: 27.5753, 1_SSIM: 0.8784, LPIPS: 0.0818
train_stage3_LOL PSNR: 27.7667, SSIM: 0.8796, 1_PSNR: 27.5425, 1_SSIM: 0.8789, LPIPS: 0.0834
train_stage3_LOL PSNR: 27.7715, SSIM: 0.8801, 1_PSNR: 27.5350, 1_SSIM: 0.8793, LPIPS: 0.0830
train_stage3_LOL PSNR: 27.8250, SSIM: 0.8798, 1_PSNR: 27.5782, 1_SSIM: 0.8789, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.7907, SSIM: 0.8793, 1_PSNR: 27.5450, 1_SSIM: 0.8785, LPIPS: 0.0833
train_stage3_LOL PSNR: 27.7815, SSIM: 0.8798, 1_PSNR: 27.5558, 1_SSIM: 0.8789, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.8120, SSIM: 0.8805, 1_PSNR: 27.5757, 1_SSIM: 0.8797, LPIPS: 0.0821
train_stage3_LOL PSNR: 27.8226, SSIM: 0.8810, 1_PSNR: 27.5812, 1_SSIM: 0.8801, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.8793, SSIM: 0.8806, 1_PSNR: 27.6244, 1_SSIM: 0.8797, LPIPS: 0.0807
train_stage3_LOL PSNR: 27.8157, SSIM: 0.8798, 1_PSNR: 27.5687, 1_SSIM: 0.8790, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.7141, SSIM: 0.8790, 1_PSNR: 27.4902, 1_SSIM: 0.8783, LPIPS: 0.0824
train_stage3_LOL PSNR: 27.8057, SSIM: 0.8798, 1_PSNR: 27.5778, 1_SSIM: 0.8789, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.7880, SSIM: 0.8795, 1_PSNR: 27.5556, 1_SSIM: 0.8787, LPIPS: 0.0823
train_stage3_LOL PSNR: 27.7293, SSIM: 0.8794, 1_PSNR: 27.4877, 1_SSIM: 0.8787, LPIPS: 0.0825
train_stage3_LOL PSNR: 27.7468, SSIM: 0.8798, 1_PSNR: 27.5064, 1_SSIM: 0.8790, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.8879, SSIM: 0.8807, 1_PSNR: 27.6378, 1_SSIM: 0.8797, LPIPS: 0.0794
train_stage3_LOL PSNR: 27.9493, SSIM: 0.8808, 1_PSNR: 27.7044, 1_SSIM: 0.8799, LPIPS: 0.0774
train_stage3_LOL PSNR: 27.8091, SSIM: 0.8797, 1_PSNR: 27.5739, 1_SSIM: 0.8789, LPIPS: 0.0800
train_stage3_LOL PSNR: 27.7204, SSIM: 0.8790, 1_PSNR: 27.4815, 1_SSIM: 0.8783, LPIPS: 0.0812
train_stage3_LOL PSNR: 27.7967, SSIM: 0.8794, 1_PSNR: 27.5472, 1_SSIM: 0.8787, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.7531, SSIM: 0.8790, 1_PSNR: 27.5114, 1_SSIM: 0.8783, LPIPS: 0.0817
train_stage3_LOL PSNR: 27.7220, SSIM: 0.8786, 1_PSNR: 27.4897, 1_SSIM: 0.8779, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.8329, SSIM: 0.8794, 1_PSNR: 27.6206, 1_SSIM: 0.8785, LPIPS: 0.0792
train_stage3_LOL PSNR: 27.8137, SSIM: 0.8793, 1_PSNR: 27.5932, 1_SSIM: 0.8783, LPIPS: 0.0790
train_stage3_LOL PSNR: 27.8226, SSIM: 0.8793, 1_PSNR: 27.5913, 1_SSIM: 0.8784, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.7979, SSIM: 0.8790, 1_PSNR: 27.5718, 1_SSIM: 0.8782, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.7035, SSIM: 0.8789, 1_PSNR: 27.4888, 1_SSIM: 0.8780, LPIPS: 0.0819
train_stage3_LOL PSNR: 27.7910, SSIM: 0.8793, 1_PSNR: 27.5555, 1_SSIM: 0.8784, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.7794, SSIM: 0.8796, 1_PSNR: 27.5533, 1_SSIM: 0.8786, LPIPS: 0.0810
train_stage3_LOL PSNR: 27.7701, SSIM: 0.8797, 1_PSNR: 27.5459, 1_SSIM: 0.8787, LPIPS: 0.0824
train_stage3_LOL PSNR: 27.7990, SSIM: 0.8795, 1_PSNR: 27.5662, 1_SSIM: 0.8787, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.7811, SSIM: 0.8788, 1_PSNR: 27.5520, 1_SSIM: 0.8781, LPIPS: 0.0825
train_stage3_LOL PSNR: 27.8653, SSIM: 0.8797, 1_PSNR: 27.6102, 1_SSIM: 0.8789, LPIPS: 0.0807
train_stage3_LOL PSNR: 27.7612, SSIM: 0.8793, 1_PSNR: 27.5183, 1_SSIM: 0.8786, LPIPS: 0.0812
train_stage3_LOL PSNR: 27.8117, SSIM: 0.8796, 1_PSNR: 27.5648, 1_SSIM: 0.8788, LPIPS: 0.0798
train_stage3_LOL PSNR: 27.7585, SSIM: 0.8794, 1_PSNR: 27.5164, 1_SSIM: 0.8785, LPIPS: 0.0811
train_stage3_LOL PSNR: 27.8016, SSIM: 0.8797, 1_PSNR: 27.5474, 1_SSIM: 0.8788, LPIPS: 0.0804
train_stage3_LOL PSNR: 27.7806, SSIM: 0.8800, 1_PSNR: 27.5361, 1_SSIM: 0.8791, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.8258, SSIM: 0.8800, 1_PSNR: 27.5851, 1_SSIM: 0.8791, LPIPS: 0.0800
train_stage3_LOL PSNR: 27.7596, SSIM: 0.8790, 1_PSNR: 27.5009, 1_SSIM: 0.8783, LPIPS: 0.0809
train_stage3_LOL PSNR: 27.7564, SSIM: 0.8791, 1_PSNR: 27.5143, 1_SSIM: 0.8783, LPIPS: 0.0814
train_stage3_LOL PSNR: 27.7184, SSIM: 0.8794, 1_PSNR: 27.4777, 1_SSIM: 0.8785, LPIPS: 0.0826
train_stage3_LOL PSNR: 27.7838, SSIM: 0.8794, 1_PSNR: 27.5276, 1_SSIM: 0.8785, LPIPS: 0.0813
train_stage3_LOL PSNR: 27.8424, SSIM: 0.8794, 1_PSNR: 27.5905, 1_SSIM: 0.8785, LPIPS: 0.0799
train_stage3_LOL PSNR: 27.7514, SSIM: 0.8788, 1_PSNR: 27.5228, 1_SSIM: 0.8780, LPIPS: 0.0809
